"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"6777","Los Angeles","CA","90024",-118.4461,34.0593,"The Chicago School of Professional Psychology at Westwood",26983,7374,5943,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",4.8
"2543","Albuquerque","NM","87106",-106.625,35.076,"Central New Mexico Community College",739,3813,4942,24420.34,"8946","NULL","1364","6656","NULL","3961","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","25090","0.61000001430511",0.20999999344348,66.6299972534179,"2.6800000667572","1.62999999523162","41.9799995422363","90.8199996948242","12.3900003433227",6916.5,"13000",31.7
"1063","Atlanta","GA","30314-4399",-84.4101,33.7452,"Spelman College",13571,11178,7514,71841.55,"41635","NULL","24634","24634","NULL","NULL","31923",3,3,"3",2,"NULL","1","0","0","0","0","0","0","0.3802","0.3802","540","24","2129","1",0.00999999977648,47.0200004577636,"41.8400001525878","3.70000004768371","9.52999973297119","86.8899993896484","11.25",25500,"27000",10.6
"5364","Van Wert","OH","45891",-84.5728,40.8802,"Vantage Career Center",5800,8253,NA,21500.42,"NULL","NULL","NULL","NULL","620","NULL","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","62","0.83999997377395",0.33000001311302,97,"0.75999999046325","0.23000000417232","2.17000007629394","98.9800033569336","4.65999984741211",NA,"NULL",0
"4919","Mount Vernon","OH","43050",-82.4751,40.3759,"Knox County Career Center",6366,5430,NA,31987.17,"NULL","18207","NULL","NULL","13035","13924","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","252","0.93000000715255",0.38999998569488,95.6999969482422,"2.29999995231628","0.47999998927116","0.77999997138977","98.1800003051758","7.65000009536743",8618,"9500",15.3
"4344","Seattle","WA","98195-4550",-122.3131,47.6562,"University of Washington-Seattle Campus",17091,23645,10461,55950.49,"24606","NULL","12397","31971","NULL","11904","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5778","0.5523","710","31","28754","0.56999999284744",0.10000000149011,77.9899978637695,"4.46999979019165","8.60000038146972","6.6100001335144","85.6399993896484","6.57000017166137",14793.5,"16326",4.3
"4578","Florence","KY","41042",-84.6531,38.9877,"Lincoln College of Technology-Florence",14298,7223,3783,19358.13,"24542","NULL","NULL","NULL","NULL","NULL","23125",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","97","0.91000002622604",0.2199999988079,70.6900024414062,"26.1299991607666","1.01999998092651","1.25999999046325","97.1600036621094","12.3599996566772",11372,"12712",NA
"2665","Jamaica","NY","11451",-73.7946,40.7027,"CUNY York College",3308,8154,7001,25815.23,"13967","NULL","6096","12606","NULL","5380","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.351","0.351","510","NULL","7361","0.6700000166893",0.10999999940395,25.8199996948242,"46.7700004577636","8.71000003814697","23.0499992370605","57.5200004577636","16.6000003814697",7000,"10000",10.1
"44","Montgomery","AL","36117",-86.1622,32.3831,"Prince Institute-Southeast",10722,5269,4710,39000.1,"24676","NULL","9685","9685","NULL","NULL","20904",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","102","0.89999997615814",0.14000000059604,71.8600006103515,"25.2000007629394","1.01999998092651","1.73000001907348","96.7900009155273","10.579999923706",12667,"21739",11.4
"5574","Boston","MA","02114-2696",-71.0689,42.3626,"Massachusetts General Hospital Dietetic Internship",2017,2506,NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",0,0,"NULL",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",5.2
"1994","Allendale","MI","49401-9403",-85.8875,42.9652,"Grand Valley State University",9810,7728,7816,78034.29,"21512","NULL","10716","15388","NULL","16243","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.826","0.826","620","26","21137","0.62000000476837",0.05000000074505,88.1699981689453,"6.38999986648559","1.44000005722045","4.03999996185302","95.0199966430664","5.51000022888183",20898.5,"26500",5.1
"6239","Arlington","VA","22203",-77.1146,38.882,"Westwood College-Arlington Ballston",13491,3084,4569,31835.7,"30640","NULL","14645","14645","NULL","NULL","26446",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","371","0.51999998092651",0.11999999731779,36.1800003051757,"22.8099994659423","7.75","47.9099998474121","65.9700012207031","19.0599994659423",22967.5,"38913",17.6
"3650","Pittsburgh","PA","15216",-80.0418,40.3895,"South Hills Beauty Academy Inc",14968,4791,NA,45064.01,"NULL","19371","NULL","NULL","14450","NULL","17476",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","92","0.93999999761581",0.20000000298023,88.6999969482422,"8.6899995803833","1.19000005722045","0.80000001192092","96.5599975585937","7.76999998092651",4750,"3432",16.8
"4190","Fairfax","VA","22030-4444",-77.3079,38.8309,"George Mason University",10801,12122,10524,72029.93,"22332","NULL","9908","28592","NULL","18305","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6203","0.6203","630","27","21324","0.57999998331069",0.10000000149011,72.1100006103515,"12.539999961853","8.05000019073486","9.10000038146972","81.0100021362304","4.01000022888183",17250,"20250",1.8
"4351","Yakima","WA","98907-2520",-120.5285,46.5861,"Yakima Valley Community College",1483,5585,5802,29871.82,"12883","NULL","3820","4214","NULL","7154","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2587","0.6700000166893",0.23000000417232,70.5400009155273,"1.17999994754791","1.23000001907348","30.4599990844726","84.1999969482422","14.039999961853",8018.5,"10500",16.1
"7312","Canoga Park","CA","91304-2305",-118.606,34.2222,"Academy for Salon Professionals",11512,3236,NA,NA,"NULL","17836","NULL","NULL","18150","NULL","13393",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","83","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",6333,"6333",0
"4040","San Antonio","TX","78203-2098",-98.453,29.4146,"St Philip's College",1745,6192,6025,22532.05,"9615","NULL","2038","10822","NULL","4412","NULL",2,2,"2",1,"NULL","1","0","0","0","0","0","0","NULL","NULL","NULL","NULL","7898","0.61000001430511",0.23999999463558,63.9300003051757,"11.8100004196167","1.40999996662139","52.9900016784668","87.6500015258789","14.9600000381469",9500,"10500",17
"4993","Houston","TX","77026",-95.2442,29.7729,"Houston Training School-Main Campus",1230,1318,NA,13269.85,"NULL","8793","NULL","NULL","11400","NULL","3265",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","177","0.93999999761581",0.38999998569488,47.7000007629394,"24.7600002288818","4.94999980926513","42.5900001525878","72.8600006103515","16.7900009155273",1313,"NULL",0
"3110","Dayton","OH","45469",-84.1737,39.7369,"University of Dayton",18266,10823,8494,122480.57,"46250","NULL","35800","35800","NULL","NULL","30720",4,3,"3",2,"30","0","0","0","0","0","0","0","0.5297","0.5297","630","28","7812","0.50999999046325",0.00999999977648,88.3899993896484,"7.01000022888183","2.16000008583068","2.88000011444091","94.3300018310547","4.71000003814697",23250,"26863",2
"3469","East Stroudsburg","PA","18301-2999",-75.1726,40.9962,"East Stroudsburg University of Pennsylvania",9230,7595,9215,81363.98,"20282","NULL","8991","19115","NULL","16638","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7844","0.7844","530","23","6109","0.58999997377395",0.05000000074505,89.9199981689453,"4.76999998092651","2.01999998092651","4.69999980926513","92.6699981689453","5.28999996185302",16750,"23955",5.1
"3958","El Paso","TX","79925",-106.3692,31.7516,"El Paso Community College",1133,3274,5811,20980.57,"9466","NULL","2094","3654","NULL","3697","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","29390","0.61000001430511",0.23999999463558,73.1399993896484,"3.04999995231628","0.89999997615814","79.4499969482422","70.4700012207031","21.4200000762939",4987.5,"6478",14.5
"3921","Austin","TX","78704-4785",-97.7831,30.2417,"Baldwin Beauty School-South Austin",5702,4274,NA,15154.05,"NULL","12441","NULL","NULL","12200","NULL","8213",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","76","0.91000002622604",0.2199999988079,72.3199996948242,"7.98000001907348","3.29999995231628","27.1200008392334","85.9100036621093","7.92000007629394",NA,"NULL",0
"4589","Culver City","CA","90230-7615",-118.3847,33.9876,"Antioch University-Los Angeles",16824,8319,8639,42885.02,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.7857","NULL","NULL","NULL","137","0.70999997854232",0.2199999988079,76.8000030517578,"8.14999961853027","6.01000022888183","10.8000001907348","84.7300033569336","7.86999988555908",24156,"25329.5",4.4
"468","Rancho Palos Verdes","CA","90275-6299",-118.3334,33.7346,"Marymount California University",19258,6974,7684,72478.5,"44406","NULL","30579","30579","NULL","NULL","22646",3,2,"2",2,"30","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1033","0.66000002622604",0,60.1399993896484,"6.80000019073486","11.5500001907348","29.9400005340576","72.9400024414062","9.82999992370605",12000,"16000",11.5
"5021","Arvada","CO","80003",-105.0806,39.815,"Empire Beauty School-Arvada",15563,16174,NA,38719.34,"NULL","16288","NULL","NULL","18000","NULL","12929",1,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","52","0.97000002861022",0.23000000417232,85.6500015258789,"1.79999995231628","2.76999998092651","15.2200002670288","91.8099975585937","4.65000009536743",6406,"9083",18.8
"3102","Cleveland","OH","44115-2214",-81.6731,41.5029,"Cleveland State University",10476,8213,8624,43936.8,"22041","NULL","9499","12678","NULL","16750","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6287","0.6287","580","25","11484","0.60000002384185",0.10999999940395,72.4400024414062,"22.579999923706","1.5900000333786","3.40000009536743","93.0199966430664","9.92000007629394",16500,"24000",9
"1869","Quincy","MA","02169",-71.0032,42.2452,"Mansfield Beauty Schools-Quincy",8644,5792,NA,26132.98,"NULL","17090","NULL","NULL","11450","NULL","13585",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","60","0.93999999761581",0.15000000596046,83.2099990844726,"6.01999998092651","6.21000003814697","3.07999992370605","86.2699966430664","5.90000009536743",5500,"5580",4.7
"3898","Blountville","TN","37617-0246",-82.4086,36.4856,"Northeast State Community College",2294,4864,5128,29044.25,"11771","NULL","3638","14360","NULL","6658","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5052","0.61000001430511",0.25,95.7900009155273,"2.33999991416931","0.43999999761581","1.07000005245208","98.1999969482422","10.6400003433227",6015,"9000",23.9
"5519","Windsor","CT","06095",-72.7024,41.8781,"Branford Hall Career Institute-Windsor Campus",5445,2358,NA,32215.99,"NULL","31944","NULL","NULL","16327","NULL","27851",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","449","0.82999998331069",0.2199999988079,73.2600021362304,"13.619999885559","1.95000004768371","15.8100004196167","84.2399978637695","10.1599998474121",9127.5,"9800",26.2
"6301","Louisville","KY","40223",-85.5666,38.224,"ATA College",25692,7346,4240,NA,"27707","NULL","11185","11185","NULL","NULL","22591",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","427","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14167,"17139",18.7
"1665","Lafayette","LA","70503-3246",-92.0421,30.2062,"Aveda Institute-Lafayette",8889,5814,NA,45890.59,"NULL","17400","NULL","NULL","18000","NULL","14506",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","116","0.91000002622604",0.11999999731779,74.0500030517578,"22.8999996185302","1.08000004291534","1.62999999523162","97.4899978637695","15.1700000762939",8500,"9416",8.7
"1287","Springfield","IL","62704",-89.7108,39.7667,"University of Spa & Cosmetology Arts",5859,1845,NA,43809.35,"NULL","17756","NULL","NULL","16100","NULL","14572",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","189","0.94999998807907",0.18000000715255,89.1800003051757,"8.34000015258789","0.74000000953674","1.25999999046325","97.9400024414062","7.76000022888183",5500,"5628",7.9
"1073","Young Harris","GA","30582",-83.8478,34.9332,"Young Harris College",8213,8802,6076,72203.98,"34007","NULL","25105","25105","NULL","NULL","15661",3,3,"3",2,"71","0","0","0","0","0","0","0","0.5365","0.5365","530","NULL","1083","0.56999999284744",0.01999999955296,86.4899978637695,"9.30000019073486","1.33000004291534","3.48000001907348","94.4899978637695","6.73999977111816",10500,"26000",5.6
"6071","Houston","TX","77022-4322",-95.3786,29.8236,"Culinary Institute Inc",10678,2228,4570,39871.12,"30117","NULL","16052","16052","NULL","NULL","25046",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","368","0.47999998927116",0.25999999046325,67.8300018310547,"13.4200000762939","4.67000007629394","25.8799991607666","82.6399993896484","9.3100004196167",13915,"25755",22
"4864","Gardendale","AL","35071",-86.8109,33.6435,"Alabama State College of Barber Styling",6076,3207,NA,10913.11,"NULL","7085","NULL","NULL","8000","NULL","1583",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","26","0.69999998807907",0.27000001072883,76.9899978637695,"20.4300003051757","0.79000002145767","1.5900000333786","97.4400024414062","9.38000011444091",NA,"NULL",0
"1934","Norton","MA","02766",-71.1842,41.9668,"Wheaton College",23663,15962,9037,99677.32,"56934","NULL","45074","45074","NULL","NULL","30179",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6737","0.6737","NULL","NULL","1640","0.62000000476837",0,86.8099975585937,"5.67000007629394","2.81999993324279","5.46000003814697","88.7200012207031","5.84999990463256",22500,"24000",5.1
"911","Orlando","FL","32809",-81.416,28.4717,"Mid Florida Tech",8768,6723,NA,18388.76,"NULL","14518","NULL","NULL","5387","11260","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1460","0.20999999344348",0.18000000715255,63.6199989318847,"21.3799991607666","3.17000007629394","23.6000003814697","74.7399978637695","10.7799997329711",NA,"NULL",0
"1712","Arundel","ME","04046",-70.5035,43.3805,"The Landing School",17005,14603,5827,60485.8,"36025","NULL","19350","19350","NULL","NULL","34608",2,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","83","0.02999999932944",0.10999999940395,89.0599975585937,"5.40999984741211","1.89999997615814","4.73000001907348","92.9300003051757","5.92999982833862",9500,"9500",4
"2092","Saint Paul","MN","55104-1284",-93.164,44.9657,"Hamline University",15625,7717,6607,71451.3,"43433","NULL","35108","35108","NULL","NULL","20500",4,3,"3",2,"71","0","0","0","0","0","0","0","0.6557","0.6557","600","27","2108","0.62000000476837",0.10999999940395,87.4499969482422,"4.61999988555908","3.41000008583068","3.69000005722045","93.1900024414062","5.30000019073486",18250,"25018.5",4
"1363","Fort Wayne","IN","46825",-85.1064,41.1703,"ITT Technical Institute-Fort Wayne",24312,6437,5319,42565.01,"24682","NULL","18048","18048","NULL","NULL","22119",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.7841","NULL","NULL","283","0.18000000715255",0.17000000178813,73.0800018310547,"19.2700004577636","1.86000001430511","9.98999977111816","86.5299987792968","8.60000038146972",14656.5,"25833.5",22.4
"5715","Pottsville","PA","17901",-76.2351,40.676,"McCann School of Business & Technology",11554,2818,3936,30479.66,"23490","NULL","9820","9820","NULL","NULL","18969",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3544","0.75",0.28000000119209,96.6600036621094,"1.58000004291534","0.47999998927116","1.40999996662139","97.9199981689453","7.65999984741211",11977,"19811",21.8
"1317","Notre Dame","IN","46556-0308",-86.2537,41.7,"Holy Cross College",13361,7233,4545,101558.45,"33660","NULL","25450","25450","NULL","NULL","17637",3,3,"3",2,"30","0","0","0","0","0","0","0","0.7231","0.7231","530","25","490","0.38999998569488",0.00999999977648,84.9199981689453,"7.57999992370605","2.80999994277954","5.67999982833862","92.7699966430664","5.67999982833862",14000,"25000",11.5
"7112","Tacoma","WA","98409",-122.4715,47.2227,"The Salon Professional Academy-Tacoma",7688,1770,NA,NA,"NULL","16272","NULL","NULL","16000","NULL","13322",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","152","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12000,"12000",8.6
"208","Little Rock","AR","72202-5452",-92.2898,34.7357,"Velvatex College of Beauty Culture",342,1500,NA,11259.16,"NULL","6876","NULL","NULL","7500","NULL","959",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","25","0.95999997854232",0.15999999642372,49.7700004577636,"46.2999992370605","0.93000000715255","2.64000010490417","96.7200012207031","14.6000003814697",NA,"NULL",0
"4715","Louisville","KY","40204",-85.7227,38.2396,"Empire Beauty School-Highland",7411,6110,NA,31353.58,"NULL","16867","NULL","NULL","16380","NULL","12114",1,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","80","0.91000002622604",0.09000000357627,78.620002746582,"18.079999923706","0.95999997854232","1.73000001907348","96.6299972534179","11.9099998474121",8100,"11096",17.7
"304","El Cajon","CA","92019-1157",-116.9031,32.8,"San Diego Christian College",18089,4972,5271,64080.54,"37696","NULL","25888","25888","NULL","NULL","25314",4,3,"3",2,"88","0","0","0","0","0","0","0","0.492","0.492","550","24","889","0.57999998331069",0.11999999731779,72.3300018310547,"5.05999994277954","6.34999990463257","22.8999996185302","82.4499969482422","8.28999996185302",11806,"20249",8.4
"7422","Baton Rouge","LA","70808-2300",-91.1516,30.423,"University of Phoenix-Baton Rouge Campus",11792,2303,1446,NA,"23154","NULL","10240","10240","NULL","NULL","18174",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","470","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",18532,"35500",19
"4030","Carthage","TX","75633-2397",-94.3563,32.1563,"Panola College",1822,4601,5464,21518.34,"12191","NULL","1680","3432","NULL","7734","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2699","0.73000001907348",0.2199999988079,71.4300003051757,"23.0100002288818","0.43999999761581","6.76999998092651","95.2900009155273","13.8800001144409",5250,"7000",18.5
"3969","Abilene","TX","79698-0001",-99.7338,32.4768,"Hardin-Simmons University",11836,9644,6653,71686.11,"32001","NULL","23460","23460","NULL","NULL","21071",4,3,"3",2,"54","0","0","0","0","0","0","0","0.3759","0.3759","560","25","1690","0.54000002145767",0.07999999821186,82.370002746582,"5.82999992370605","1.80999994277954","17.0100002288818","92.7600021362304","8.72000026702881",16137,"27000",9.1
"912","Miami","FL","33144-4700",-80.3038,25.7607,"Beauty Schools of America-Miami",10867,4798,NA,14914.17,"NULL","21514","NULL","NULL","14017","NULL","18224",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","631","0.91000002622604",0.37999999523162,70.8300018310547,"19.0400009155273","1.40999996662139","60.5099983215332","44.2099990844726","13.9799995422363",9500,"9500",33.2
"3810","Chattanooga","TN","37406-1097",-85.2374,35.1002,"Chattanooga State Community College",3549,5875,5465,32833.36,"13039","NULL","3651","14091","NULL","8062","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8224","0.64999997615814",0.23000000417232,79.0599975585937,"17.6700000762939","1.02999997138977","1.82000005245208","96.8399963378906","10.8199996948242",8251,"11815",24
"6076","Monroe","WI","53566",-89.6611,42.6022,"Paul Mitchell the School-Monroe",9141,2639,NA,20302.06,"NULL","16486","NULL","NULL","15500","NULL","13754",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","57","1",0.2199999988079,97.1399993896484,"1.14999997615814","0.37000000476837","1.40999996662139","97.8899993896484","3.74000000953674",12000,"17522",16.6
"5158","Tucson","AZ","85711-4574",-110.8758,32.2178,"University of Phoenix-Southern Arizona Campus",12701,2260,3286,47023.93,"24367","NULL","11307","11307","NULL","NULL","19537",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1414","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"4554","Bayamon","PR","00960-6032",-66.1545,18.3674,"Universidad Central Del Caribe",17679,7429,2619,17812.65,"22825","NULL","10290","10240","NULL","NULL","17704",4,1,"1",2,"NULL","0","0","0","0","0","1","0","0.4706","0.4706","NULL","NULL","144","0.75999999046325",0.18999999761581,83.4700012207031,"6.30000019073486","0.12999999523162","99.1699981689453","PrivacySuppressed","45.2200012207031",NA,"5187.5",6.6
"27","Jacksonville","AL","36265",-85.7666,33.8221,"Jacksonville State University",6192,6949,6857,47062.65,"19202","NULL","7092","13884","NULL","16078","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8326","0.8326","540","24","7195","0.57999998331069",0.15000000596046,76.9599990844726,"19.7000007629394","0.6700000166893","2.66000008583068","96.6900024414062","11.4499998092651",16500,"23500",11.3
"5429","Sandy","UT","84070-2004",-111.8944,40.5876,"Francois D College of Hair Skin and Nails",5199,2935,NA,32268.41,"NULL","13086","NULL","NULL","13400","NULL","10473",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","92","0.93999999761581",0.38999998569488,88.1299972534179,"0.91000002622604","2.07999992370605","10.579999923706","90.7799987792968","5.26000022888183",6824.5,"8035",13.4
"2452","Hackensack","NJ","07601",-74.0405,40.8858,"Eastwick College-Hackensack",8576,3071,4351,31909.94,"26062","NULL","14659","14659","NULL","NULL","21670",1,1,"1",3,"NULL","0","0","0","0","0","0","0","0.8227","0.8227","NULL","NULL","323","0.86000001430511",0.30000001192092,57.1300010681152,"20.3799991607666","7.40000009536743","25.3899993896484","65.3300018310547","8.89999961853027",8559,"9500",10.4
